"rc","rwc_base","rwc_inc","mwc_base","mwc_inc"
0.888800529249822,0.0108826452971652,0.00310149505490212,0.026828726631765,0.00194550695131884
0.922758860474375,0.00614638671031148,0.00396204763944747,0.00874218514182489,0.00351855885910763
0.912063333450134,0.0123758858843824,0.00390288522256051,0.00885355089410603,0.00351221737704175
0.92247035379608,0.00252972995681114,0.00296611949633567,0.0224930049285304,0.00451282581905421
0.90732574622737,0.00870511528165001,0.00261962258459479,0.00750172763124457,0.00315056072215126
0.917359756599298,0.0115126350824623,0.00293653322035084,0.022775034625172,0.0035012078397527
0.903079154501201,0.00224719930048936,0.00241221353859719,0.016660933371793,0.00296735350704665
0.890635176762154,0.00305809914059282,0.00335608169458594,0.0304421707720178,0.00311752874291841
0.925806709815553,0.00900800436711144,0.00337793177394072,0.0138408984302551,0.00447172158108185
0.896892258614397,0.00448248981389139,0.00320370207696317,0.0314173609070532,0.00192718192362989
0.906447760109016,0.0042996185870771,0.00382756587372532,0.0241667090764789,0.00297187567583885
0.904438562818452,0.00582640186569089,0.00358865664138411,0.0171114253966221,0.00362738326931841
0.914163636413423,0.0113851725786572,0.00289245052636278,0.0156652230779846,0.00436782649970931
0.906204228587226,0.00291280782971224,0.00399376110069856,0.0332485019227561,0.00151723957402966
0.90561291124936,0.0142628667210823,0.00260837283499268,0.0306996294702801,0.00227277341904999
0.923798363410147,0.00675030399315898,0.00390372975362029,0.0247991334021079,0.00220898820696485
0.917147054472132,0.00743416429414441,0.00254223651069205,0.0178533121456379,0.00410030379951051
0.924719473478536,0.0125702317244785,0.00310499350595076,0.0306461018504223,0.00237117462090387
0.912037716904776,0.00549775323026458,0.00299502698336452,0.0139269544489712,0.00405965760370843
0.912037716904776,0.00549775323026458,0.00299502698336452,0.0139269544489712,0.00405965760370843
0.913734094626862,0.0146414240828363,0.00284703318659059,0.0230809802137234,0.00205033338070421
0.904435747290142,0.00842586087413382,0.00241308872338355,0.0219886807688787,0.00307887663932415
0.914852169976424,0.00370831434275149,0.00429565394388208,0.0135368983224747,0.00329201155165119
0.876163872355746,0.00415845735197968,0.00292862830105953,0.0129669758556923,0.00440441545187488
0.886560604185773,0.00629846012490416,0.00281339884958322,0.0112137611996805,0.00293348850802289
0.885974746125432,0.00317313657602225,0.00390923317945621,0.0125817049843446,0.00329960519211053
0.881144383134393,0.00884030177132736,0.00243102644082756,0.01779757824937,0.00293677010385345
0.929743330652482,0.00808932242093564,0.00380201931458283,0.0173673082953771,0.0025609139605061
0.923850530846887,0.00508270914124687,0.00408057702871851,0.0223103362468798,0.00477260578867922
0.916474471167989,0.00701579170808245,0.00308842033235834,0.0229908631987949,0.00170169822882503
0.902875891796823,0.00644470849752606,0.00296453449983129,0.02736084778734,0.00340688159679332
0.919444987624557,0.0141609695347436,0.00277195631151569,0.0179248890893418,0.00268936988648167
0.906161661470378,0.00279428313096744,0.0040034494867586,0.0218197125468371,0.00372834183760042
0.909788767759295,0.01557817925768,0.00304967010584254,0.0230812849599301,0.00361007408284903
0.926202907729702,0.0039108196388287,0.00319783060497546,0.00853538175349249,0.00434474410241201
0.915058382854129,0.00337357028587265,0.00275000602422029,0.0315634509573419,0.00253018831895978
0.908435482796103,0.00849727313184149,0.0044934941278076,0.00724319456094666,0.00412343633213641
0.935118453951102,0.0102164952564741,0.00313554980970442,0.00502034723103989,0.00461467298566041
0.894843845442036,0.00424284793791331,0.0037953260443028,0.033202627331877,0.00319738777039189
0.917161001234989,0.00988153617337036,0.00288836165191294,0.0194385233778817,0.00221688868926242
0.917161001234989,0.00988153617337036,0.00288836165191294,0.0194385233778817,0.00221688868926242
0.897419339082886,0.00190153616107163,0.00332132275754571,0.0115055285231444,0.00282888402096197
0.92289366953308,0.00970146128884128,0.00390180503035988,0.0259658193886674,0.00366826379536173
0.918478790649548,0.00661902508841267,0.00405701282417172,0.0294320672198213,0.00324843279941024
0.919044128617358,0.00846391098948122,0.00452016593502152,0.0237891180733392,0.00399604304083026
0.922483252257707,0.0125394777388407,0.00416193579277817,0.0245812632538057,0.00239285302342084
0.91073114874761,0.00511030501220754,0.00422115448179828,0.0477862272051848,0.00274243156078272
0.914028164369511,0.0103455541938891,0.00211079271619991,0.0081496803391705,0.00269741991243391
0.92127962017244,0.00700070863380638,0.0041848632434411,0.0277601639594585,0.00253731016929635
0.909959704761094,0.00112145941524854,0.00273130810345778,0.0139740646997716,0.00298037397967708
0.907882145126431,0.00108914746464258,0.00350595269335145,0.0122001108695998,0.00327777480830875
0.909155953459897,0.00149931102213992,0.00320714556739073,0.0232371496800494,0.00426003984780622
0.920041661191681,0.0214867545908632,0.00313363296135418,0.0119402207432785,0.00310882191446461
0.914408255452766,0.0132691625310682,0.00225494973370188,0.00820829680974645,0.00521470107346011
0.899881729844124,0.00457939054527839,0.00445473733970899,0.0144768296208367,0.00354929240643841
0.915199007182224,0.004673018036977,0.00299139322498526,0.0227015406255138,0.0033124897557772
0.913845142385233,0.00792977798025269,0.00413867314621763,0.0303276632386114,0.00352045961907541
0.912159491959018,0.00829332555276598,0.00420166149960547,0.0161692242067969,0.0024842551671086
0.900390087695219,0.00177141281314672,0.00420586225116181,0.0196234009581851,0.00436873884775397
0.909904464706039,0.0115503356724757,0.00286497611487856,0.0295169872650034,0.00337731836452838
0.935451283492954,0.00444650136648711,0.00424803657176771,0.0156033437362725,0.002580220673937
0.918337759629879,0.0171167503963239,0.00217441168960372,0.0168310065355591,0.00473275282714775
0.908405277976158,0.00737582867033933,0.00444978225036429,0.00606668864174383,0.00349124403858684
0.904779095576632,0.0065492895570483,0.00439817952484874,0.00713132866392226,0.00386731175141067
0.911825148944508,0.00347150082312897,0.00310808099847284,0.0281909097556806,0.00293859156194045
0.919217023820672,0.00508678727685577,0.00322630224445546,0.0169273466714999,0.00329351651100063
0.898306660854065,0.00671886904501614,0.00446081231872376,0.0138083478218195,0.00373604707948032
0.904898574693501,0.00802570632589168,0.00391483943941645,0.0149929487820801,0.00469240619736547
0.900142629779596,0.00564003012217041,0.00280666703481656,0.0268309706300268,0.00222917550475332
0.900455763269383,0.00825987982808696,0.00317830344303377,0.0204337554161338,0.00230109940678435
0.892333239917193,0.00489634278014013,0.00322352311139808,0.032139629095812,0.00323069209307464
0.911103741943538,0.0034485142186618,0.00384575337652338,0.0102245877910951,0.00527890866924328
0.91333926104027,0.00728068986015959,0.00294787821598677,0.0331831569368822,0.00322121302853035
0.912069593240155,0.0160449655500066,0.00287556951757879,0.00545407031937014,0.00337615043258834
0.918993515923742,0.017543037412446,0.0038489943376028,0.0200538049267556,0.00217938283837667
0.927802896518859,0.00118333172421454,0.00301214497356847,0.0135352715387794,0.00371833329634055
0.922650948731739,0.00825930796953664,0.00262245085344515,0.0300229079495721,0.00279930560592595
0.903319452816602,0.00711440119491394,0.00360336792876415,0.0114858016546019,0.00336872147745543
0.911301370881792,0.00934713685289305,0.00283712991992667,0.0167122143121139,0.00258461686037995
0.888515304847684,0.0102359646885826,0.00370531518902355,0.0150596176460237,0.00476711547955136
0.913885026715256,0.00571131070316076,0.00309354317746817,0.0314219198644387,0.00311165626796226
0.889237647709488,0.0133009563647607,0.00279626619950336,0.0123787842487339,0.0029971157499169
0.921165284300652,0.00505720970594945,0.00330871682149465,0.0182325889077261,0.00276967419141918
0.909577472397082,0.00263272564239528,0.00285404116831787,0.0399920131782781,0.00187867928094599
0.91590606715708,0.00666835449929182,0.00253869502207636,0.0296795737781249,0.00186887357827057
0.921760977450749,0.0073850342207239,0.00210978770267877,0.0346894025369103,0.00216544155588842
0.92360169861604,0.0137565382752535,0.00343345060149987,0.00979510833945857,0.00519538895000341
0.922166612572872,0.0125400196467548,0.003664833237387,0.00711183657564276,0.00320850651244119
0.905672124310171,0.00505437855502199,0.00302208065940347,0.0167760425318096,0.00508827673646941
0.910778995182615,0.0103058874682234,0.00337868208234559,0.0361812088986434,0.00260676372872419
0.897471295538547,0.0094537651824701,0.00339778817278636,0.0268868802706227,0.00388543377296764
0.922590103308346,0.00727089972673065,0.00356640971768542,0.00757377377005874,0.00353211477233613
0.91187737457885,0.0133139353931249,0.0025321335727201,0.0166896493788861,0.00443893789019186
0.925358709021416,0.00258108468730645,0.00478472224047386,0.0253172801453581,0.00348025792588409
0.921909353397275,0.00833797220944132,0.00321900793135596,0.00831170775046728,0.00352168793607246
0.900977908504493,0.00545596169259536,0.00379596158484343,0.0493744467425097,0.00174456567418818
0.911957697392001,0.00750865425835027,0.00288274267775989,0.00188383356525002,0.00606570742495278
0.901236904647651,0.00485378550383093,0.00363194844944682,0.054603609395086,0.00127072117288374
0.90892585074705,0.00598904222336011,0.00350985851518856,0.0185389727251531,0.00348031823815934
0.886700974851224,0.00659343729610764,0.00442897677049339,0.0114470552163844,0.0038043970472604
0.897901712338515,0.00485392920127268,0.00423116005988325,0.0304886961542237,0.00323930046086415
0.897897407931826,0.0097271694608626,0.00282530264827276,0.0190415183936523,0.0025540240569918
0.900741136229405,0.00407330656452865,0.00326646745568413,0.0263655571261421,0.00481140980605991
0.903825012697746,0.0123651808911068,0.00386460544024729,0.00900985760377772,0.00267745303893907
0.897400578856129,0.0165374755317397,0.00402725254461356,0.0174505134479452,0.00344519822314689
0.911754887102459,0.00130632514171537,0.00303275355316192,0.0295634163397542,0.00325600675817409
0.895621917960967,0.0172384538139805,0.00284064808413472,0.0103634819111166,0.00358928886983332
0.897931900112675,0.00221460632006225,0.00400919413471406,0.0293346858155522,0.00303175991843633
0.912290832533428,0.00905813136585647,0.0031745256159594,0.0180010783499647,0.0021403617476974
0.88578135278656,0.00450866378465399,0.00378384212831948,0.0191230177781341,0.00439961325029306
0.915466811207482,0.00960327894391742,0.00298438814738475,0.00927856927977389,0.00322550874192386
0.905407335022269,0.00502384328548068,0.00304613810209378,0.0172296158605458,0.0040823832319868
0.916799780907191,0.0113416667093991,0.00233883076538884,0.0289069960851947,0.00247263839966975
0.898151928770227,0.0130066054538016,0.00270496721901365,0.0112042570964918,0.00392714671212062
0.914664855952915,0.00524453542400185,0.00379826281982636,0.00200797533897933,0.00434707504285636
0.912794567619707,0.00593216807101038,0.00365226681422141,0.00253303538277542,0.00492157745674617
0.912069838050378,0.0078100370529669,0.00349180496028139,0.0143684054334037,0.00462660835185143
0.907354589810627,0.000732072287260497,0.00399857403278357,0.0144102758461553,0.0034256874917355
0.906827005610672,0.00174626754293653,0.00436153209860152,0.0147210627095653,0.00325923242920292
0.911260488674704,0.0170013486113107,0.00265594442587989,0.0127751562500602,0.00450186772545569
0.894309457112635,0.00298925931318603,0.00351173823985496,0.0301010120801761,0.00193209486841627
0.913246432897013,0.000977624945784081,0.00370186326915001,0.0198357193552953,0.00356572823127491
0.895001973028437,0.00685600421614652,0.00351028394709091,0.0247999505214816,0.00286137082753218
0.901991205572254,0.00909874502043857,0.00317426078098682,0.0168382871683529,0.00467062222976872
0.919051681701627,0.00507420608168159,0.00378415539238522,0.0174492830538849,0.00273526575195405
0.912185966165122,0.0109247265110983,0.00279443468007683,0.0375980463665019,0.0018254739986175
0.891452621666629,0.00322496548963054,0.00430709006433143,0.0101155710265697,0.00481672355212767
0.890236436548264,0.00646015652240275,0.00514929949077807,0.00721580055969922,0.00484310534138514
0.921604434970003,0.0145708979119801,0.00208029012260354,0.0437157115476753,0.00193386066223163
0.925981921095944,0.00637365662038681,0.00457862847268913,0.0273819712248159,0.00107461430194592
0.905676582886659,0.0121997580535456,0.0026197859201972,0.042416742321932,0.00217645997345989
0.905190998198134,0.00258406011982651,0.0042436453139486,0.00947883539072288,0.00389126440833271
0.907406466305671,0.0115850971497392,0.0025219383661385,0.0253533820899607,0.00192835424298265
0.91875626684006,0.0217736697895734,0.00166702518796339,0.0360823667201304,0.00209997639995076
0.898552948231144,0.0143911498644478,0.00219908993725933,0.0230913589107618,0.00265447010458807
0.892274487678217,0.00386862649841128,0.00442405338795135,0.0366198978182716,0.00133027372530233
0.917460643731556,0.00741201452677668,0.00333051901446993,0.0380064813250359,0.00113544554341178
0.919372486119586,0.00768340926587255,0.00352466892670473,0.03848914363784,0.00125252779244264
0.893952405340719,0.00529653001683951,0.00360629155200037,0.0253214181633434,0.00186987388970637
0.928911376636694,0.00548338936261175,0.00318522490591021,0.00879671408076049,0.00396445620415166
0.90670676507279,0.00120904282125655,0.00449211351056645,0.0331711202675165,0.00288336361647407
0.927990143061884,0.0117952524355686,0.00280628509930777,0.00595165479654765,0.00402898630793478
0.872350196652498,0.0089385465690641,0.00259287715795995,0.0325477867176477,0.00369523217685913
0.884062553564221,0.0122032098619851,0.00252185051021372,0.0130229410081282,0.00324556188617184
0.893208297003409,0.0105295691509896,0.00275954795272569,0.010096978057407,0.00341164654333356
0.901151689900015,0.00898594633238091,0.0026492766378248,0.0148380777387036,0.00422384109059351
0.9085474786826,0.00390456089378593,0.00272358601715635,0.010961585532891,0.00365247041925026
0.917982075819704,0.00775829402680543,0.00392846798257971,0.0163829695963582,0.00407560092040885
0.894413388058575,0.00322441705785428,0.00327250235475072,0.0281400527050411,0.00307212488351831
0.896673285290734,0.00411511443601576,0.00395811127296786,0.0139046998674892,0.00329330009147077
0.915470722218747,0.00243477400894683,0.00271933676633301,0.013924712164062,0.00294638280358512
0.918195046729438,0.00301743267964455,0.00475488386310247,0.0225299944860871,0.00354126496463044
0.909501741588849,0.00212076595469523,0.00289783740487621,0.0177542673692572,0.00220600428024991
0.914326832203479,0.00263512805060636,0.00379261660930731,0.0177012660032284,0.0041202116049639
0.919898755051783,0.00832506348356204,0.00354789556852307,0.0130936869859829,0.0030383134186409
0.9262125393021,0.0107578832190411,0.00283589825832482,0.0225893554650184,0.00439542864272005
0.879622216422325,0.0114235021120791,0.00223305781087016,0.0103302381882274,0.00330658251107388
